species_name,is_wild,is_domestic,is_aquatic,causal_agent_type,country_name,latitude,longitude,month,season,susceptible,epi_unit_type,disease_name
Birds,0,1,0,Virus,Laos,19.450048,103.191944,August,Monsoon,415,Backyard,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Australia,-33.8959,151.2268,August,Monsoon,2741,Farm,Equine influenza
Birds,0,1,0,Virus,Russia,54.083518,73.400309,September,Monsoon,141,Village,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,50.0521,34.8016,July,Monsoon,302,Farm,African swine fever
Cattle,0,0,0,Bacterium,Gambia,13.647846,-15.084603,September,Monsoon,370,Village,Contagious bovine pleuropneumonia
Birds,0,1,0,Virus,Japan,32.9597,131.9001,January,Winter,55400,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Peru,-7.15757,-78.51574,April,Summer,45,Village,Newcastle disease
Goats,0,0,0,Virus,Spain,39.5005592,-2.1285776,November,Post-Monsoon,767,Farm,Sheep pox and goat pox
Swine,0,0,0,Virus,China (People's Rep. of),22.8342,108.2853,October,Post-Monsoon,10,Slaughterhouse,Foot and mouth disease
Freshwater drum,0,0,1,Virus,Canada,42.5826,-82.7716,May,Summer,0,Lake,Viral haemorrhagic septicaemia
Sheep,0,0,0,Virus,Libya,32.413,13.6264,August,Monsoon,113,Farm,Sheep pox and goat pox
Swine,0,0,0,Virus,Ukraine,50.264056,32.584065,August,Monsoon,277,Farm,African swine fever
Sheep,0,0,0,Virus,Portugal,39.1134,-8.9722,November,Post-Monsoon,25,Farm,Bluetongue
Birds,0,1,0,Virus,France,46.89,-1.87,January,Winter,10022,Farm,Low pathogenic avian influenza
Common carp,0,0,1,Virus,Ireland,53.2551,-6.16915,June,Monsoon,34,Pond,Koi herpesvirus
Birds,0,1,0,Virus,Chinese Taipei,23.961081,120.365419,February,Winter,98000,Farm,Low pathogenic avian influenza
Cattle,0,0,0,Virus,Malaysia,2.2766,102.2987,November,Post-Monsoon,24,Zoo,Foot and mouth disease
Cats,0,0,0,Virus,Thailand,13.661057,101.131439,November,Post-Monsoon,8,Village,Rabies
Greylag Goose,1,0,0,Virus,Sweden,60.5771126895992,15.8536661555954,April,Summer,0,Other,Highly pathogenic avian influenza
Birds,0,0,0,Virus,India,20.93158,76.7645,April,Summer,0,Village,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,48.04,36.59,January,Winter,12,Backyard,African swine fever
Cattle,0,0,0,Virus,Israel,33.23,35.67,December,Winter,1670,Farm,Foot and mouth disease
Birds,0,1,0,Virus,France,46.7615,1.7084,May,Summer,4980,Farm,Low pathogenic avian influenza
Red swamp crawfish,1,0,1,Virus,United States of America,30.419,-91.843,April,Summer,0,Farm,White spot disease
Equidae,0,0,0,Virus,Brazil,-18.690833,-40.407222,August,Monsoon,27,Farm,West Nile Fever
Wild boar,1,0,0,Virus,Ukraine,48.2151,25.6984,October,Post-Monsoon,0,Farm,African swine fever
Rabbits/hares (mixed group),0,0,0,Virus,Brazil,-10.8710306,-37.156167,July,Monsoon,67,Farm,Myxomatosis
Birds,0,1,0,Virus,Canada,44.9878,-64.1379,February,Winter,7664324,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,49.2579,40.0661,August,Monsoon,19,Backyard,African swine fever
Birds,0,1,0,Virus,Germany,51.36,12.117,September,Monsoon,316,Farm,Highly pathogenic avian influenza
Dogs,0,0,0,Virus,Armenia,40.2775,44.6163,February,Winter,3,Backyard,Rabies
Barnacle Goose,1,0,0,Virus,Norway,58.4448,5.9869,January,Winter,0,Other,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Hungary,48.21214,21.76812,November,Post-Monsoon,9582,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,China (People's Rep. of),23.639421,105.615764,February,Winter,36,Other,African swine fever
Equidae,0,0,0,Virus,Panama,8.3354,-80.5128,June,Monsoon,305,Farm,Equine encephalomyelitis
Birds,0,1,0,Virus,Hungary,46.521333,20.801394,November,Post-Monsoon,260143,Farm,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,France,44.5368,5.8489,April,Summer,65,Farm,Aujeszky's disease
Birds,0,1,0,Virus,Philippines,6.774919,124.668853,January,Winter,102412,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Mozambique,-23.84,32.1719,June,Monsoon,2532,Village,Foot and mouth disease
Buffaloes,0,0,0,Virus,South Africa,-24.36,30.955583,December,Winter,42,Farm,Foot and mouth disease
African Elephant,1,0,0,Bacterium,Botswana,-17.79495,25.15545,August,Monsoon,80000,Natural park,Anthrax
Cattle,0,0,0,Virus,Malawi,-16.24,34.922,October,Post-Monsoon,2850,Village,Foot and mouth disease
Mustelidae,0,0,0,Virus,Spain,43.2283,-8.3556,October,Post-Monsoon,12704,Farm,SARS-CoV-2 in animals
Swine,0,0,0,Virus,Germany,48.168,7.7061,May,Summer,35,Farm,African swine fever
Birds,0,0,0,Virus,Peru,-12.233,-76.833,August,Monsoon,42,Farm,Avian infectious laryngotracheitis
Birds,0,1,0,Virus,Hungary,46.283458,19.356269,May,Summer,3024198,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,South Africa,-27.9,24.8,October,Post-Monsoon,1845721,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,North Macedonia,41.318,22.005,October,Post-Monsoon,812,Farm,Bluetongue
Cattle,0,0,0,Prion,Canada,52.0,-114.561,January,Winter,110,Farm,Bovine spongiform encephalopathy
Birds,0,0,0,Virus,Bosnia and Herzegovina,44.9796,16.699,February,Winter,148,Backyard,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Bhutan,26.8118,89.462328,April,Summer,222,Backyard,African swine fever
Cattle,0,0,0,Virus,Colombia,5.54823,-74.46779,July,Monsoon,2637,Farm,Foot and mouth disease
Cattle,0,0,0,Bacterium,Azerbaijan,41.4038,48.9201,November,Post-Monsoon,1332,Farm,Anthrax
Rainbow trout,0,0,1,Virus,Belgium,50.501071,5.592176,December,Winter,1891,Farm,Infectious haematopoietic necrosis virus
Birds,0,0,0,Virus,Israel,32.5195133375,34.9647465364,December,Winter,26,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Russia,51.4911,116.005,August,Monsoon,95,Farm,Foot and mouth disease
Birds,0,1,0,Virus,India,18.371246,76.104454,March,Summer,27802,Backyard,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Former Yug. Rep. of Macedonia,41.254722,22.665278,October,Post-Monsoon,2742,Village,Bluetongue
Cattle,0,0,0,Virus,Madagascar,-12.343,49.235,April,Summer,9,Farm,Rift Valley fever
Cats,0,0,0,Virus,Finland,60.2934,25.0399,December,Winter,0,Other,SARS-CoV-2 in animals
Birds,0,1,0,Virus,Bulgaria,42.3329,25.214,December,Winter,6390,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Former Yug. Rep. of Macedonia,41.9611,21.4512,November,Post-Monsoon,193,Village,West Nile Fever
Birds,0,1,0,Virus,Mexico,25.1111,-99.1111,February,Winter,1987,Farm,Low pathogenic avian influenza
Birds,0,0,0,Virus,United Kingdom,56.0134,-2.4645,September,Monsoon,13396,Farm,Newcastle disease
Peregrin falcon,1,0,0,Virus,United Kingdom,54.57,-5.55,January,Winter,0,Other,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Greece,40.9306,23.4364,February,Winter,32,Farm,African swine fever
Wild boar,1,0,0,Virus,Poland,49.889,22.298239,January,Winter,0,Not applicable,African swine fever
Cattle,0,0,0,Bacterium,Spain,38.9274066,-6.2124564,September,Monsoon,177,Farm,Anthrax
Birds,0,1,0,Virus,South Africa,-33.54408,22.73692,January,Winter,2407,Farm,Low pathogenic avian influenza
Wild boar,1,0,0,Virus,Ukraine,48.33599,25.29337,September,Monsoon,6,Backyard,African swine fever
Birds,0,0,0,Virus,Peru,-9.066,-77.816,October,Post-Monsoon,32,Village,Newcastle disease
Lesser adjutant,1,0,0,Virus,India,23.46756,85.45409,February,Winter,0,Zoo,Highly pathogenic avian influenza
Bees,0,1,0,Bacterium,Norway,59.39,8.51,October,Post-Monsoon,7,Apiary,American foulbrood of honey bees
Bees,0,0,0,Parasite,Australia,-34.0,140.0,September,Monsoon,850,Apiary,Varroa spp.
Mustelidae,0,0,0,Virus,Poland,54.34,18.43,January,Winter,5845,Farm,SARS-CoV-2 in animals
Goats,0,0,0,Prion,Hungary,47.16,18.58,May,Summer,19,Farm,Scrapie
Birds,0,1,0,Virus,Cambodia,11.40102,105.46072,January,Winter,2975,Village,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Chinese Taipei,24.483723,118.434755,August,Monsoon,244,Farm,Lumpy skin disease
Wild boar,1,0,0,Virus,Hong Kong,22.2508,114.2535,September,Monsoon,0,Natural park,African swine fever
European flat oyster,1,0,1,Parasite,United Kingdom,51.7,-4.93,March,Summer,0,Farm,Bonamia ostreae
Red Fox,1,0,0,Virus,Hungary,48.15304918,22.42584081,November,Post-Monsoon,0,Other,Rabies
Swine,0,0,0,Virus,Mongolia,49.2905,105.5448,February,Winter,66,Farm,Porcine reproductive and respiratory syndrome
Equidae,0,0,0,Virus,India,29.57,78.1,May,Summer,17733,Village,Equine influenza
Birds,0,0,0,Virus,Canada,43.2668,-80.6497,April,Summer,79725,Farm,Highly pathogenic avian influenza
Camelidae,0,0,0,Virus,Mauritania,17.378276,-15.13057,November,Post-Monsoon,1524,Village,Rift Valley fever
Birds,0,0,0,Virus,Peru,-13.458344,-76.12623,April,Summer,175000,Farm,Avian infectious laryngotracheitis
Anatidae (unidentified),1,0,0,Virus,Russia,50.663,93.011,June,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Spain,36.0907786,-5.7131589,July,Monsoon,77,Farm,Bluetongue
Birds,0,1,0,Virus,India,22.2467,77.2282,January,Winter,3238,Backyard,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Netherlands,51.36,5.94,December,Winter,16676,Farm,Bluetongue
Cattle,0,0,0,Virus,Rwanda,-1.3395,30.4978,May,Summer,43178,Village,Foot and mouth disease
Birds,0,1,0,Virus,Philippines,6.483586,124.69345,October,Post-Monsoon,1300,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,47.7779,34.7205,January,Winter,19,Backyard,African swine fever
Birds,0,1,0,Virus,Vietnam,20.9294,106.5778,February,Winter,3200,Backyard,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Bolivia,-17.345095,-66.237422,January,Winter,1113,Backyard,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Bulgaria,41.6522,25.415,January,Winter,201,Backyard,Newcastle disease
Birds,0,1,0,Virus,United Kingdom,52.88,-3.23,June,Monsoon,21120,Other,Highly pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,Mongolia,45.175,113.4958,April,Summer,0,Not applicable,Highly pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,Russia,47.98,42.27,October,Post-Monsoon,753,Village,African swine fever
Birds,0,0,0,Bacterium,Honduras,14.6471,-87.9313,September,Monsoon,20466,Farm,Fowl typhoid
Birds,0,1,0,Virus,Poland,51.734601,18.86378,January,Winter,1013440,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Czech Republic,50.3107925,12.8841361,January,Winter,18706,Farm,Bluetongue
Wild boar,1,0,0,Virus,Croatia,45.328313,19.070285,November,Post-Monsoon,0,Forest,African swine fever
Swine,0,0,0,Virus,Moldova,47.92,28.63,November,Post-Monsoon,3,Backyard,African swine fever
Laridae (unidentified),1,0,0,Virus,Russia,59.6748,28.2983,June,Monsoon,0,Body of water,Highly pathogenic avian influenza
European Rabbit,1,0,0,Virus,Canada,48.995,-123.816,May,Summer,9,Other,Rabbit haemorrhagic disease
Swine,0,0,0,Virus,Switzerland,47.33539,9.42668,November,Post-Monsoon,5099,Farm,Porcine reproductive and respiratory syndrome
Bees,0,1,0,Parasite,Nicaragua,12.4721614,-86.7601778,March,Summer,231,Apiary,Small hive beetle infestation
Eurasian Sparrowhawk,1,0,0,Virus,France,49.455016,0.184732,March,Summer,0,Other,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Russia,44.6537,131.85439,December,Winter,50,Backyard,Newcastle disease
Ibex,1,0,0,Bacterium,France,45.99295,6.51921306,October,Post-Monsoon,0,Not applicable,Brucellosis
Equidae,0,0,0,Virus,Brazil,-19.66216667,-40.40686111,June,Monsoon,6,Farm,West Nile Fever
Tilapia,0,0,1,Virus,Thailand,14.497237,100.449215,October,Post-Monsoon,2000,Cage,Tilapia lake virus disease
Cattle,0,0,0,Bacterium,Namibia,-17.95,15.16,August,Monsoon,135,Village,Mycoplasma mycoides subsp. mycoides SC
Birds,0,0,0,Virus,Hungary,47.64624,20.66147,January,Winter,135,Zoo,Highly pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,Kazakhstan,43.74549,51.25906,March,Summer,0,Not applicable,Highly pathogenic avian influenza
Western Marsh Harrier,1,0,0,Virus,Bulgaria,42.491717,27.336172,February,Winter,0,Other,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Korea (Rep. of),35.134218,126.521214,November,Post-Monsoon,3800,Farm,Low pathogenic avian influenza
Birds,0,1,0,Virus,Romania,43.903243,28.544879,January,Winter,95639,Backyard,Newcastle disease
Sheep,0,0,0,Virus,Botswana,-24.1403,25.38,February,Winter,40,Village,Bluetongue
Rainbow trout,0,0,1,Virus,Belgium,50.23311,4.42219,November,Post-Monsoon,25147,Farm,Infectious haematopoietic necrosis virus
Birds,0,1,0,Virus,North Macedonia,41.953144,21.5890975,April,Summer,14858,Backyard,Newcastle disease
Birds,0,1,0,Virus,Poland,54.3700374740561,17.866016440928515,June,Monsoon,32294,Farm,Newcastle disease
Birds,0,0,0,Virus,Ghana,6.112883,1.18885,June,Monsoon,34706,Farm,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Ukraine,50.6222,24.4748,July,Monsoon,0,Forest,African swine fever
Equidae,0,0,0,Virus,Mongolia,49.2679,89.701,October,Post-Monsoon,44304,Farm,Equine influenza
Swine,0,0,0,Virus,South Africa,-29.1,25.6,January,Winter,20,Farm,African swine fever
Cattle,0,0,0,Virus,Madagascar,-23.3353,43.6861,March,Summer,18757,Other,Rift Valley fever
Corvidae (unidentified),1,0,0,Virus,Germany,53.5,9.83,October,Post-Monsoon,0,Not applicable,West Nile Fever
Birds,0,0,0,Virus,Japan,33.3718,130.6936,May,Summer,30477,Farm,Newcastle disease
Swine,0,0,0,Virus,Russia,53.687284,59.711493,March,Summer,112,Backyard,African swine fever
Birds,0,1,0,Virus,Hungary,47.99349,21.21514,November,Post-Monsoon,606091,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Bacterium,Slovenia,45.9619,14.3528,August,Monsoon,43,Farm,Anthrax
Wildlife (species unspecified),1,0,0,Virus,Russia,54.5,37.37,October,Post-Monsoon,0,Not applicable,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Canada,49.021,-122.28,November,Post-Monsoon,56982,Farm,Highly pathogenic avian influenza
Northern Goshawk,1,0,0,Virus,Estonia,59.388278,24.647242,February,Winter,0,Other,Highly pathogenic avian influenza
Birds,0,1,0,Virus,China (People's Rep. of),27.809,109.392,September,Monsoon,1414,Backyard,Highly pathogenic avian influenza
Greylag Goose,1,0,0,Virus,United Kingdom,54.4652,-6.3222,June,Monsoon,0,Natural park,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Zimbabwe,-17.06751,31.46475,September,Monsoon,103350,Village,Foot and mouth disease
Birds,0,1,0,Virus,Russia,55.736519,52.633497,November,Post-Monsoon,156916,Farm,Highly pathogenic avian influenza
Sheep,0,0,0,Virus,Mongolia,46.1045,105.14428,February,Winter,1107,Farm,Sheep pox and goat pox
Cattle,0,0,0,Virus,Italy,39.09483,8.68199,October,Post-Monsoon,53,Farm,Bluetongue
Birds,0,1,0,Virus,Kazakhstan,53.43,76.84,October,Post-Monsoon,5308,Backyard,Highly pathogenic avian influenza
Common carp,0,0,1,Virus,South Africa,-26.1,28.5,July,Monsoon,85,Farm,Koi herpesvirus
Cattle,0,0,0,Virus,Jordan,32.10646,36.0317,November,Post-Monsoon,2000,Farm,Foot and mouth disease
Tilapia,0,0,1,Virus,United States of America,38.426,-105.169,April,Summer,206000,Farm,Tilapia lake virus disease
Swine,0,0,0,Virus,Myanmar,20.412374,96.881443,April,Summer,90,Backyard,African swine fever
Wild boar,1,0,0,Virus,Russia,42.972,44.5869,January,Winter,0,Forest,African swine fever
Wild boar,1,0,0,Virus,Ukraine,49.9136,31.6486,October,Post-Monsoon,0,Backyard,African swine fever
Birds,0,1,0,Virus,United Kingdom,52.44,0.52,October,Post-Monsoon,87365,Farm,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Ukraine,49.9499,31.1167,December,Winter,0,Forest,African swine fever
Common carp,0,0,1,Virus,South Africa,-25.8,28.1,November,Post-Monsoon,600,Pond,Koi herpesvirus
Dogs,0,0,0,Virus,Armenia,40.9007,44.6021,March,Summer,1,Backyard,Rabies
Rook,1,0,0,Virus,United Kingdom,54.39,-4.4,October,Post-Monsoon,0,Other,Highly pathogenic avian influenza
Cattle,0,0,0,Bacterium,Croatia,45.052,16.238,February,Winter,20,Farm,Brucellosis
Wild boar,1,0,0,Virus,Belgium,49.65644,5.483182,March,Summer,0,Forest,African swine fever
Cattle,0,0,0,Virus,Israel,33.0065852924,35.3122762896,November,Post-Monsoon,65,Farm,Foot and mouth disease
Cats,0,0,0,Virus,Armenia,40.1305,44.4872,September,Monsoon,1,Backyard,Rabies
Swine,0,0,0,Virus,Finland,62.79717,22.4802,August,Monsoon,1500,Farm,Influenza A virus
Birds,0,1,0,Virus,Afghanistan,34.352865,62.204029,January,Winter,54000,Farm,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Russia,57.575064,41.29775,April,Summer,0,Forest,African swine fever
Cattle,0,0,0,Virus,Namibia,-17.98912,24.07803,December,Winter,470,Village,Foot and mouth disease
Atlantic salmon,0,0,1,Virus,Norway,60.9674,4.9086,October,Post-Monsoon,145453,Farm,Infectious salmon anaemia virus
Dogs,0,0,0,Virus,Armenia,40.0811,44.4563,March,Summer,1,Backyard,Rabies
Wild boar,1,0,0,Virus,Russia,44.933345,133.317407,February,Winter,0,Forest,Classical swine fever
Sheep,0,0,0,Virus,Croatia,43.0603,16.1778,September,Monsoon,121,Farm,Bluetongue
Common Teal,1,0,0,Virus,Italy,45.577621,9.181599,December,Winter,0,Natural park,Highly pathogenic avian influenza
Impala,1,0,0,Virus,South Africa,-24.955,31.281,June,Monsoon,9449,Village,Foot and mouth disease
Signal crayfish,1,0,1,Parasite,Norway,59.41642,10.998313,October,Post-Monsoon,99,River system,Crayfish plague
Anatidae (unidentified),1,0,0,Virus,Kazakhstan,43.6513,51.1469,January,Winter,0,Other,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Poland,52.994235,19.914788,August,Monsoon,9141899,Farm,Highly pathogenic avian influenza
Equidae,0,1,0,Virus,Croatia,46.023056,16.756667,April,Summer,36,Farm,Equine influenza
Eurasian Sparrowhawk,1,0,0,Virus,United Kingdom,55.96,-2.39,September,Monsoon,0,Other,Highly pathogenic avian influenza
Mute Swan,1,0,0,Virus,Moldova,47.3104,28.3645,December,Winter,0,Other,Highly pathogenic avian influenza
Red Fox,1,0,0,Virus,Kazakhstan,51.41,72.64,November,Post-Monsoon,0,Not applicable,Rabies
Birds,0,1,0,Virus,Burkina Faso,12.4025,-1.5813,March,Summer,758,Backyard,Highly pathogenic avian influenza
Rabbits,0,0,0,Virus,Russia,56.1192,43.0908,September,Monsoon,4283,Village,Myxomatosis
Rabbits,0,0,0,Virus,United States of America,38.315,-87.5917,May,Summer,200,Farm,Rabbit haemorrhagic disease
Wildlife (species unspecified),1,0,0,Virus,Germany,47.96027,11.317404,January,Winter,39,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Namibia,-17.95,24.13,July,Monsoon,1453,Village,Foot and mouth disease
Red Fox,1,0,0,Virus,Ireland,51.86405,-8.36159,September,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Namibia,-18.07,21.63,January,Winter,70,Village,Foot and mouth disease
Wildlife (species unspecified),1,0,0,Virus,Cambodia,11.362982,105.407199,February,Winter,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Algeria,34.7216,5.4318,November,Post-Monsoon,52,Farm,Bluetongue
Mallard,1,0,0,Virus,Cyprus,35.020815,33.987459,November,Post-Monsoon,0,Backyard,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Turkey,40.09,29.59,October,Post-Monsoon,816,Village,Newcastle disease
South American fur seal,1,0,0,Virus,Uruguay,-34.8185,-55.9198,September,Monsoon,0,Body of water,Highly pathogenic avian influenza
Dogs,0,0,0,Virus,Armenia,40.87819,45.456758,March,Summer,1,Backyard,Rabies
Goats,0,0,0,Virus,Comoros,-11.7148,43.2664,December,Winter,492,Farm,Peste des petits ruminants
Birds,0,0,0,Virus,Vietnam,14.7386,107.6086,October,Post-Monsoon,9191,Backyard,Highly pathogenic avian influenza
Sheep,0,0,0,Prion,Iceland,65.5472,-19.3738,September,Monsoon,762,Farm,Scrapie
Birds,0,0,0,Virus,Austria,47.7997,16.62,January,Winter,1258,Backyard,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Lebanon,33.8421,36.1956,May,Summer,206000,Farm,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Ukraine,47.602139,29.211611,December,Winter,0,Forest,African swine fever
Rainbow trout,0,0,1,Virus,Italy,41.446179,14.114849,February,Winter,10000,Farm,Viral haemorrhagic septicaemia
Sheep/goats (mixed herd),0,0,0,Bacterium,Croatia,43.78594,16.73913,July,Monsoon,404,Farm,Brucellosis
Swine,0,0,0,Virus,China (People's Rep. of),24.19,103.03,September,Monsoon,125,Livestock market,Foot and mouth disease
Cattle,0,0,0,Virus,Iceland,65.3602,-14.3927,October,Post-Monsoon,325,Farm,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis
Wild boar,1,0,0,Virus,Russia,57.913176,41.084096,July,Monsoon,0,Farm,African swine fever
Goats,0,0,0,Virus,China (People's Rep. of),40.03,113.6,June,Monsoon,6874,Farm,Peste des petits ruminants
Cattle,0,0,0,Virus,Iran,34.80045,50.5138,August,Monsoon,1250,Village,Foot and mouth disease
Birds,0,1,0,Virus,Hungary,46.889059,20.421714,April,Summer,19900,Farm,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Russia,56.745744,29.025906,December,Winter,0,Forest,African swine fever
Cattle,0,0,0,Virus,Paraguay,-23.884897,-56.805396,September,Monsoon,819,Farm,Foot and mouth disease
Equidae,0,0,0,Virus,Austria,48.225857,16.599464,October,Post-Monsoon,111,Farm,West Nile Fever
Cattle,0,0,0,Virus,Algeria,35.3555,-1.0506,January,Winter,1289,Farm,Foot and mouth disease
Cattle,0,0,0,Bacterium,Sweden,59.17666667,15.365,August,Monsoon,114,Farm,Anthrax
Bearded pig,1,0,0,Virus,Malaysia,4.6604,114.8207,October,Post-Monsoon,0,Farm,African swine fever
Birds,0,1,0,Virus,Poland,53.12639969594747,20.44936693147677,January,Winter,155858,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,48.9139,26.3736,February,Winter,6,Backyard,African swine fever
Birds,0,1,0,Virus,Reunion,-21.065686,55.303251,October,Post-Monsoon,240,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Honduras,15.741489,-87.354424,August,Monsoon,374,Farm,Rabies
Cattle,0,0,0,Virus,Tunisia,36.611951,8.970229,October,Post-Monsoon,2857,Farm,Lumpy skin disease
Swine,0,0,0,Virus,Russia,58.349898,46.319463,June,Monsoon,2,Backyard,African swine fever
Strigidae (unidentified),1,0,0,Virus,Germany,49.58,8.36,September,Monsoon,0,Not applicable,West Nile Fever
Birds,0,0,0,Virus,Romania,44.395966,26.231025,February,Winter,278,Other,Highly pathogenic avian influenza
Wolf (gray wolf),1,0,0,Virus,Kazakhstan,49.412409,75.470451,December,Winter,0,Village,Rabies
Birds,0,1,0,Virus,Russia,51.236178,48.733885,August,Monsoon,131863,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Switzerland,47.387,8.75,March,Summer,44,Backyard,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Bulgaria,43.7486,23.4945,November,Post-Monsoon,1,Farm,Equine infectious anaemia
Wild boar,1,0,0,Virus,Ukraine,48.6671,28.7081,April,Summer,0,Forest,African swine fever
Birds,0,1,0,Virus,Netherlands,52.45,5.73,December,Winter,15985,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Hungary,46.478511,20.305454,April,Summer,282778,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Bolivia,-19.9758,-64.3654,April,Summer,4997,Farm,Aujeszky's disease
Swine,0,0,0,Virus,China (People's Rep. of),26.583,106.887,December,Winter,405,Farm,African swine fever
Birds,0,1,0,Virus,Niger,14.3133,6.1533,December,Winter,4920,Village,Highly pathogenic avian influenza
Corvidae (unidentified),1,0,0,Virus,Germany,51.09,11.63,March,Summer,0,Not applicable,West Nile Fever
Birds,0,1,0,Virus,United Kingdom,55.69,-3.73,November,Post-Monsoon,30967,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,51.057016,32.322494,July,Monsoon,1,Backyard,African swine fever
Birds,0,1,0,Virus,India,32.8656,75.1941,January,Winter,840,Backyard,Highly pathogenic avian influenza
Sheep,0,0,0,Prion,Japan,35.4476,139.3376,April,Summer,0,Farm,Scrapie
Birds,0,0,0,Virus,Nigeria,12.08135,8.41873,July,Monsoon,4363,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Denmark,56.9636,9.9899,January,Winter,48000,Farm,Low pathogenic avian influenza
Red Fox,1,0,0,Virus,Japan,43.0619,141.3544,February,Winter,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Prion,Brazil,-5.311919,-50.447172,January,Winter,160,Farm,Bovine spongiform encephalopathy
Accipitridae (unidentified),1,0,0,Virus,Germany,51.07,13.02,March,Summer,0,Not applicable,Highly pathogenic avian influenza
Peruvian pelican,1,0,0,Virus,Venezuela,10.06273,-65.04667,November,Post-Monsoon,0,Natural park,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Russia,43.7497,132.1678,February,Winter,0,Forest,Classical swine fever
Swine,0,0,0,Virus,Laos,14.302311,105.487494,September,Monsoon,11889,Village,African swine fever
Cygnus (unidentified),1,0,0,Virus,Moldova,47.9155,27.619,December,Winter,0,Other,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Poland,50.474,18.4853,November,Post-Monsoon,19110,Farm,Newcastle disease
Birds,0,1,0,Virus,Poland,53.3361518,15.3941754,February,Winter,9708,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Poland,50.96816,15.33697,December,Winter,87,Farm,Bluetongue
Cattle,0,0,0,Virus,Türkiye (Rep. of),40.84123,35.48655,June,Monsoon,3027,Village,Foot and mouth disease
Bees,0,0,0,Bacterium,Malta,36.048626,14.232227,October,Post-Monsoon,1,Apiary,Melissococcus plutonius
Lesser Black-backed Gull,1,0,0,Virus,Portugal,40.663043,-8.732114,October,Post-Monsoon,0,Not applicable,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Panama,8.4394,-77.9885,June,Monsoon,67,Farm,Equine encephalomyelitis
Cattle,0,0,0,Virus,Bolivia,-16.9678,-61.2913,January,Winter,1495,Farm,Vesicular stomatitis
Cattle,0,0,0,Bacterium,Hungary,46.735956,21.481316,April,Summer,4,Backyard,Anthrax
